mass_1_source mass_2_source a_1 a_2 cos_tilt_1 cos_tilt_2 phi_1 phi_2 phi_12 eccentricity mean_anomaly redshift ra dec detection_time cos_iota psi phi_orb mass_1_detector mass_2_detector luminosity_distance
26.0853885627486 23.414074535615704 0.4413273959974577 0.15639864357030017 0.9816559320432493 0.9886376298226013 2.171109735542061 1.7690049310843154 1.9239747355805517 0.02089111157771801 0.43077550484318783 0.10602169067714091 0.5808282134907654 -0.3825807366549161 1235501368.5142832 -0.04378580948982469 0.03517501111931009 2.758169419457292 28.851005560141363 25.896474303522275 505.9704161775592
32.29187123653348 27.98195913950685 0.21223085580592543 0.08263970064633333 0.976025472047763 0.970843547283304 0.013585371287100991 1.9173953173920488 1.729671830399406 0.1255298304555419 0.19314466713341535 0.18324278227166133 0.32626500525299373 0.7413375866009838 1222065484.1521568 0.10430580396327116 0.2942846661761196 1.7379462456428942 38.20912356667411 33.10945118564203 917.649453298555
34.206942758258776 31.69721521428994 0.011344348198540386 0.1442748845379331 0.9899119941226983 0.9696025528637188 2.6934222309189826 1.30237764917187 1.7209921310055427 0.032917271869227806 0.2413419043532472 0.1489257793362494 5.821513101279291 -0.9266172890373363 1188482416.8984954 -0.42736633667011104 0.9961674561594586 1.1180028316657402 39.30123836724294 36.4177476928669 730.4677901363959
45.19185588747443 29.878302915582193 0.09086081783788065 0.11260642832288 0.9978910482062184 0.9527980899799536 2.3317263174451046 0.1894265485719535 0.3798909166556342 0.14486945506998403 0.8176119145997569 0.18574058017784145 3.8897607016435343 -0.7546557910630347 1250005854.586687 0.15488215417756734 0.906444794820884 2.264006951892226 53.58581741932733 35.42791623385172 931.5295749733355
45.62970137875816 45.3564322141655 0.014046322003466467 0.02203276330546296 0.9157612729998439 0.9746388203909142 1.965600471498118 0.2399176452331508 2.8768300225743633 0.14881848979479165 0.06293291924296862 0.08213990328248925 6.010691047904544 -0.037325670027536166 1292741072.6389515 0.5666540639810345 0.5145421173956526 1.4336204648613355 49.377720636818225 49.082005169475835 385.7800401257012
38.798795896901275 28.4748232945436 0.4291614041807453 0.0809845557840321 0.9893691508700733 0.9873215814174316 2.541733027399936 0.9050351958251661 1.4321259263698811 0.11965574862649767 0.5280415727171572 0.08555520388687676 1.5089187313694794 0.325081103689874 1268302892.404044 -0.6565275423966233 0.9319059452887296 3.1210926027045933 42.11823479042598 30.910992607151066 402.7539208690416
43.993042705697434 40.85251104271968 0.04055550811253467 0.11290355058075371 0.9768067591558216 0.9598066636665619 1.4053891756856625 2.61367714116463 2.7205907337479167 0.04748198704167524 0.8437481529585784 0.05997148139207631 5.9527222364601595 -0.19723190215126207 1200793630.6125264 0.09398950452009293 0.5539564277797118 0.860886822755447 46.631370647702994 43.30249664853773 277.37473159203495
45.86831206074648 40.793869039781846 0.07263139223049568 0.07267357068842209 0.9303902421939246 0.9510674620378872 0.19862906098129904 2.035919807907648 1.0615647514158864 0.00467155006639595 0.4094541241919218 0.12157774740898337 3.293230720611847 -0.8526775709149046 1294511763.1029644 0.5738359340035886 0.9781587305111508 1.8088373920298648 51.444878118544345 45.75349574573559 586.1150004722466
43.30965231366352 25.559674791880106 0.06977059112405105 0.07062654584440574 0.9865754287109032 0.9665395686339853 1.7580487184664992 2.831118642863833 1.382488113293672 0.1016374178430206 0.9223505916267717 0.18243661898898297 4.150236015386861 0.101203281248758 1353032700.5729177 0.11243654181506768 0.5301981769314641 2.7552131597068286 51.21091885135668 30.22269544336865 913.176961588102
38.386037889556285 29.18810678285776 0.34168296982798463 0.06705334492297321 0.9468067619414174 0.9944757443196 2.861868789064729 2.2700106668597795 2.9839729356473654 0.012471917847562448 0.8982384947132451 0.12164118787459088 4.726769975584105 -0.1131317624643624 1247225410.6218395 0.7009159156022591 0.04275529238042863 1.5728514849771749 43.05536113624097 32.73858276373498 586.4447952221251
41.81721973898125 39.119787047147454 0.36511231203157074 0.04413637236581245 0.9920862382800546 0.9946184607259347 2.078218552939984 0.7059304863214971 1.4013027924070351 0.04513910233108609 0.32754183911190204 0.0455496709574332 4.4401424911642575 0.16972604362714572 1127887204.8007426 -0.61691589111742 0.029692891843839053 1.392709633361187 43.72198033844653 40.90168047506988 208.52394400343283
39.579897679825166 19.998705441012476 0.37559356030336666 0.08417615155177001 0.9888122879359421 0.9290683232529235 3.0239137212322174 0.05352623547790632 1.221369913114965 0.06241805293331113 0.19027257782718632 0.14685765036063111 0.7072898459341048 0.948282175328611 1342644436.7945087 -0.34364547835537174 0.6696758509424894 1.6150056998238382 45.392508454598484 22.935668332333936 719.3999462130328
30.52201289444749 25.68695585558688 0.13966178907286572 0.11188737787217685 0.9691442945761618 0.9580828377884293 1.6014461198493997 2.10949592464828 1.0653479142041402 0.03425830577878812 0.3193652369704465 0.19072341650510077 5.73048657752254 -0.15610001367806123 1263774505.060266 0.819763532022978 0.02875609171768101 1.3220134540558115 36.34327547228926 30.586059835980116 959.3208978763904
45.67187318999499 24.01609979081815 0.010224430691109612 0.026173295060181023 0.9626759228143592 0.9657475909086803 0.9311475574269868 1.3803535623713579 1.8040466811245728 0.054147345611143566 0.4729339616404633 0.14270543321403453 4.760301551152179 -0.9786536948865084 1193937904.481312 -0.2944335007819223 0.020514801792895773 2.04768041396308 52.189497639269675 27.443327715578338 697.2530688584692
49.670512547190654 31.93138641581282 0.31910707383011105 0.12026344503531132 0.9820074756072495 0.946259628665776 0.864592098868455 1.617685613624772 1.089363582153254 0.07556071355722509 0.825230947364393 0.183509539739518 0.48442892972177687 -0.15572708736795615 1302672672.8388638 0.07915254670851768 0.8623035509657196 0.6327679129584569 58.78552544335156 37.791100440223325 919.130176348751
